product_id,shop_id,category,store_type,brand,title,size,reference_price,return_rate
444b44d02c48,002,Underwear & Loungewear,fashion,FlyFeather,FlyFeather Twilight Snow Fragrance Flannel Hooded Onesie Family Shared Double-Sided Fleece Heat-Retaining Winter Indoor Wear,Medium,36.91,0.215
0afa61de25cc,002,Underwear & Loungewear,fashion,TeaMist,"TeaMist Oasis Breeze Linen Blend V-Neck Pullover and Casual Pants Set for Men - Cool, Non-Sticky, Anti-Pilling Two-Piece Set",Small,68.69,0.2632
144198cca6c1,002,Underwear & Loungewear,fashion,FlyFeather,"FlyFeather Lyra Star Track Fleece Half-Turtleneck Zip Cardigan with Straight-Leg Pants for Elders, Windproof, Water-Repellent, and Stain-Resistant Set",Small,85.18,0.3635
3bc42d5948ff,002,Underwear & Loungewear,fashion,TeaMist,TeaMist Reunion Day Colored Cotton Ribbed Fabric Crew Neck Raglan Sleeve Five-Point Pants Companion Set No Fading No Shrinking Underwear,Small,64.34,0.3251
a92062d72baf,002,Underwear & Loungewear,fashion,FlyFeather,FlyFeather Dawn Whisper Acetate Ruffle Collar Shirt-Style Flared Pants for Intelligent Women - Soft and Wrinkle-Free,Small,47.66,0.2733
2c15042c1087,002,Underwear & Loungewear,fashion,TeaMist,"TeaMist Vega Shimmering Viscose Square Neck Sleeveless Tank with Lantern Pants, Loose and Comfortable Loungewear for Women",Small,95.94,0.2237
a961a87ffc6d,002,Underwear & Loungewear,fashion,FlyFeather,FlyFeather Radiant Satin Crepe V-Neck Asymmetrical Tie Mid-Length Sleep Robe Noble Style Skin-Friendly Long Nightgown,Medium,32.37,0.3675
5fabdc47f142,002,Underwear & Loungewear,fashion,TeaMist,TeaMist Women's Summer Silk Camisole Nightgown French Vintage Long Loungewear with Built-in Bra and Anti-Exposure Design,Medium,64.98,0.2313
9e84ae1c5d44,002,Underwear & Loungewear,fashion,FlyFeather,FlyFeather Men's Winter Fleece Collared Cardigan Homewear Heat-Retaining Long-Sleeve and Long-Pants Two-Piece Set,Medium,59.61,0.2509
e1d85f32cb8a,002,Underwear & Loungewear,fashion,TeaMist,TeaMist Couple's Festive Dark Red Velvet Open-Front Loungewear Winter Plush Newlywed Greeting Outfit Set,Small,46.07,0.2744
daca95d146fb,002,Underwear & Loungewear,fashion,FlyFeather,"FlyFeather Women's Summer Bamboo Fiber Long Sleeve Nine-Tenths Pants Loungewear Set, Barely There Breathable Modal Casual Outerwear",Small,26.24,0.3155
afebced4e7b7,002,Underwear & Loungewear,fashion,TeaMist,TeaMist Men's Autumn Washed Cotton Mid-Sleeve Cropped Pants Loungewear Set - Japanese Style Simple All-Cotton Knit Set,Medium,62.28,0.2891
f0dfe4ce4d71,002,Underwear & Loungewear,fashion,FlyFeather,FlyFeather Women's Summer Mesh Chiffon Loungewear Set Sleeveless Camisole Short Dress with Built-in Bra Pads,Small,65.51,0.3902
b404fdfa4005,002,Underwear & Loungewear,fashion,TeaMist,TeaMist Maternity Spring/Autumn Natural Cotton Gauze Buttoned Nursing Loungewear Sweat-Absorbent Breathable Regenerated Fiber Set,Small,97.4,0.2468
a43d03be7969,002,Underwear & Loungewear,fashion,FlyFeather,FlyFeather Women's Summer Cupro Sleeveless Shorts Loungewear Set with Fixed Cup for Cool and Comfortable Outings,Small,91.86,0.3974
3157768cb37c,002,Underwear & Loungewear,fashion,TeaMist,TeaMist Men's Summer Bamboo Charcoal Fiber Mid-Sleeve Loungewear Set with Cooling Capris,Small,41.59,0.3804
aed664f796ae,002,Underwear & Loungewear,fashion,FlyFeather,FlyFeather Men's Summer Waffle Knit Sleeveless Vest Loungewear Set with Moisture-Wicking Combed Cotton and Knit Shorts,Small,25.56,0.2559
cb7560de5580,002,Underwear & Loungewear,fashion,TeaMist,"TeaMist Winter Velvet Collared Cardigan Loungewear Set for Middle-Aged Women, Plus Size",Small,57.07,0.3617
f943771a28ea,002,Underwear & Loungewear,fashion,FlyFeather,"FlyFeather Women's Mid-Waist Tummy Control Panties, Lightweight Seamless Peach Hip Shaping Briefs for Postpartum, Summer Wear",Small,33.68,0.3063
da21c0b3f5de,002,Underwear & Loungewear,fashion,TeaMist,TeaMist Women's High-Waist Tummy Control Ultra-Thin Invisible Safety Panties Shaping Boyshorts for Wedding Dresses and Cheongsams,Medium,30.59,0.2916
27fd2f5c1a15,002,Underwear & Loungewear,fashion,FlyFeather,FlyFeather Women's Ultra High-Waist Tummy Control Shapewear Seamless Boyshorts with Body Sculpting and Hip Enhancing Design,Medium,93.65,0.3822
be98c064a4e6,002,Underwear & Loungewear,fashion,TeaMist,"TeaMist Women's Mid-Rise Hip-Shaping Posture Control Safety Panties - Ultra-Thin, Breathable, Curve-Sculpting Triangle Briefs",Small,51.99,0.3766
caef9b99fba1,002,Underwear & Loungewear,fashion,FlyFeather,FlyFeather Women's Spring and Autumn Waist Support Corset with Magic Tape for Slimming and Postpartum Shaping,Small,90.86,0.2237
aee1fc3b2e43,002,Underwear & Loungewear,fashion,FlyFeather,FlyFeather Women's Winter Thermal Base Layer Pants Mid-Thickness Plant Cotton Blend Close-Fitting Leggings Single Piece Long Johns,Small,117.43,0.3193
a758a9736741,002,Underwear & Loungewear,fashion,TeaMist,TeaMist Women's Autumn Thermal Fiber Thin Warm Underwear Two-Piece Set Modal Cotton Knitwear,Medium,41.15,0.3755
fc7b39a41a6d,002,Underwear & Loungewear,fashion,FlyFeather,FlyFeather Men's Winter Cashmere Blend Dense Thermal Underwear Set Close-fitting Base Layer Top and Bottom,Small,34.69,0.3882
4fc1952a73d8,002,Underwear & Loungewear,fashion,TeaMist,"TeaMist Women's Spring and Autumn Body Shaping Bodysuit with Built-in Bra, Sleeveless, Slimming, Curve Sculpting, Tummy Control, and Hip Lift",Small,46.49,0.3458
4b63abd8a7c5,002,Maternity Products,mother_baby,FlyFeather,"FlyFeather Maternity Crossover Front-Closure Nursing Bra, Wireless, Soft Fabric, One-Handed Release, Sizes L to XL",Medium,59.0,0.0429
f9dfcb04e345,002,Maternity Products,mother_baby,TeaMist,TeaMist Modal High-Waist Maternity Support Underwear Elastic Cotton Non-Binding 3-Pack Set,Medium,101.9,0.0343
77edc6f7fd7e,002,Children's Clothing,mother_baby,TeaMist,"TeaMist Girls' Soft Combed Cotton Mid-High Waist Briefs with Cute Cartoon Prints, 3-Pack",Medium,34.39,0.0885
2cb7f934a8fb,002,Women's Fashion,fashion,FlyFeather,"FlyFeather V-Neck Ribbed Knit Camisole in Combed Cotton Yarn with Adjustable Thin Straps, Suitable for Layering or Wearing Alone, Size M",Medium,266.14,0.5411
69e343bc2737,002,Women's Fashion,fashion,TeaMist,"TeaMist Ice Silk Seamless Square Neck Tank Top for Women with U-Cut Design and Built-in Thin Cotton Pads, Suitable for Both Inner and Outer Wear, One Size",Medium,193.19,0.4959
3bb098337c26,002,Women's Fashion,fashion,FlyFeather,"FlyFeather Pure White High-Stretch Ribbed Tank Top with Wide Straps, Mid-Length to Waistline, Versatile Basic Style, Size M",Medium,181.71,0.4393
b2c527cd2792,002,Women's Fashion,fashion,TeaMist,TeaMist Tencel Blend Faux Two-Piece Silky Draped Fabric Loose Fit Relaxed Style One Size,Medium,63.7,0.4304
8a6e70f6cb21,002,Women's Fashion,fashion,FlyFeather,"FlyFeather Color Block Patchwork Sports Tank Top with Racerback and Built-in Mesh Padding, Breathable Gym Style",Large,262.26,0.4984
b794dbf666d5,002,Women's Fashion,fashion,TeaMist,"TeaMist U-Neck Slim-Fit Tank Top with High-Stretch Fabric, Extended Hem for Hip Coverage, Tuckable Waist",Small,293.75,0.5402
b4db85bf500b,002,Women's Fashion,fashion,FlyFeather,FlyFeather Seamless Bra Vest with Cross Straps and Removable Padding in Three Colors,Large,269.06,0.4159
8816db365db4,002,Women's Fashion,fashion,TeaMist,TeaMist Halter Neck Off-Shoulder Tank Top in Pure White American Vintage Style with Adjustable Tie Front Double Layer Anti-Exposure Design Paired with Blazer,Medium,274.77,0.4634
c982d7417fc7,002,Women's Fashion,fashion,FlyFeather,"FlyFeather Mulberry Silk Satin V-Neck Bias Cut Elegant Glossy High-Grade Silk Camisole with Blazer, Size S",Medium,61.8,0.4812
9c403db5459c,002,Women's Fashion,fashion,TeaMist,"TeaMist Autumn/Winter Double-Sided Thermal Vest with Fine Brushed Exterior and Fleece-Lined Heat-Retaining Fiber, Seamless Cut",Small,38.16,0.4487
1a1bf87576bb,002,Women's Fashion,fashion,FlyFeather,"FlyFeather Square Neck Ribbed Knit Tank Top in Coffee Stripe Slim Fit Versatile for Layering or Wearing Alone, Size M",Small,252.39,0.4738
f3607b071856,002,Women's Fashion,fashion,TeaMist,TeaMist Mid-Length Bodycon Tank Dress with Hip-Covering Slim Fit and High Elastic Fabric,Small,229.14,0.4374
538eb7bedde5,002,Women's Fashion,fashion,FlyFeather,FlyFeather Orange Sleeveless Vest Bright Color U-Neck Front Decorative Buttons No Padding Lightweight,Small,68.79,0.4151
38e8fc311651,002,Women's Fashion,fashion,TeaMist,TeaMist Pure White Slim Fit Tank Top with Cross Back Tie Design and Removable Built-in Bra Pads for Spring and Summer Wear,Large,204.69,0.4908
c992efe06f1b,002,Women's Fashion,fashion,FlyFeather,FlyFeather Round Neck Wide Shoulder Sleeveless Tank Top Basic Round Neck with Wide Straps Non-Slip Cotton Blend Breathable Concealing,Large,57.72,0.5462
6c6831ce71a2,002,Women's Fashion,fashion,TeaMist,TeaMist Silk V-Neck Spaghetti Strap Top for Women - Spring/Summer Elegant Champagne Luxury Blouse,Medium,290.58,0.5238
fce8bd20f9a1,002,Women's Fashion,fashion,FlyFeather,FlyFeather Summer Loose Fit Breathable Cotton U-Neck Sleeveless Women's Undershirt,Small,238.3,0.5368
3ddfc94246aa,002,Women's Fashion,fashion,TeaMist,TeaMist Ribbed Knit Racerback Women's Base Layer Top - Spring/Autumn Lightweight High-Stretch Slim Fit Layering Tee,Medium,68.99,0.4501
79942f00504d,002,Women's Fashion,fashion,FlyFeather,FlyFeather Modal Halter Women's Tank Top Summer Soft Skin-Friendly Built-In Bra Pad Home Casual Loose Shirt,Medium,179.38,0.4453
247c4a73359d,002,Women's Fashion,fashion,TeaMist,TeaMist Linen Blend Wide Strap Women's Top - Summer Japanese Style Simple Fresh Artistic Tank Top,Large,213.46,0.4979
aec9c7a4f9fa,002,Women's Fashion,fashion,JadeMist,JadeMist Hollow Knit Women's Strapless Summer Short Sleeve Overlay Design Layered Top,Small,136.59,0.5275
426110a3797f,002,Women's Fashion,fashion,FlyFeather,FlyFeather Ice Silk Thin Strap Women's Summer Cool Slim Fit Solid Color Simple Layering Tank Top,Medium,265.42,0.4243
5d7b1ee0e1a0,002,Women's Fashion,fashion,TeaMist,TeaMist Acetate Satin Deep V Women's Top Summer French Lazy Style Bias Cut Loose Slimming Blazer Inner Camisole,Medium,50.93,0.502
8914f3b6d20a,002,Women's Fashion,fashion,FlyFeather,FlyFeather Bamboo Fiber Round Neck Women's Tank Top Summer Lightweight Sweat-Wicking Quick-Dry Solid Basic Undershirt,Medium,283.06,0.4549
ab8e45b4a2b4,002,Children's Clothing,mother_baby,TeaMist,TeaMist Corduroy Children's Homewear Set for Autumn and Winter - Boys' and Girls' Long-Sleeve Cardigan Thickened Warm Pajama Two-Piece Set,Medium,51.22,0.0812
8cc1f4c0688e,002,Children's Clothing,mother_baby,FlyFeather,FlyFeather Cotton Girls' Training Vest for Elementary School Stage One No-Wire Soft Skin-Friendly Children's Undergarment,Small,61.9,0.0587
6d16c18b6053,002,Children's Clothing,mother_baby,TeaMist,"TeaMist Children's Summer Sun Protection Jacket for Girls - Lightweight, Breathable Hooded Cape with UV Shield Cooling Shawl",Small,93.45,0.0772
1165e7d488c7,002,Sportswear & Casual,fashion,FlyFeather,"FlyFeather High-Impact Sports Bra for Women - Running, Fitness, Shockproof, Breathable Mesh, Stylish Back Yoga Bra",Medium,63.03,0.3791
4bb6d11f2154,002,Sports & Fitness,sports_outdoor,TeaMist,"Yoga Fitness Women's Sleeveless Sports Bra Top, Breathable and Sweat-Wicking Running Training Shirt by TeaMist",Medium,194.63,0.0796
fed93a336e5d,002,Underwear & Loungewear,fashion,TeaMist,"TeaMist Teenage Girls' Development Vest for Middle and High School Students, Stage Two and Three, Wire-Free Cotton Student Underwear",Small,74.39,0.2643
e1d26c038db0,002,Underwear & Loungewear,fashion,FlyFeather,FlyFeather German Velvet Self-Heating Women's Vest Autumn Winter Fleece Thickened Waist-Slimming Shaping with Chest Pads Thermal Inner Layer,Medium,104.23,0.2327
46bf3e055cb1,002,Women's Fashion,fashion,TeaMist,"TeaMist Ice Silk Sun Protection Dress for Women, Long Summer UV-Resistant Cool Breathable Waist-Slimming Coat",Medium,116.04,0.5057
57da0571f0c0,002,Women's Fashion,fashion,FlyFeather,"FlyFeather Outdoor Sun Protection Long Dress for Women - Lightweight, Moisture-Wicking, UV-Resistant Original Yarn Over-the-Knee Sun Cape Coat for Summer",Small,86.36,0.5128
9fc7bc8e9690,002,Women's Fashion,fashion,TeaMist,TeaMist Stand Collar Sun Protection Jacket for Women - Summer Ice Oxygen Cooling Ultra-Light Sweat-Wicking Slim Yoga Top,Medium,78.02,0.5411
d0b425429394,002,Women's Fashion,fashion,TeaMist,TeaMist 2024 Summer New Ice Silk Lightweight UPF50+ Women's Sun Protection Jacket,Medium,75.24,0.5196
df4cde61775b,002,Women's Fashion,fashion,FlyFeather,FlyFeather Women's 2024 Cool Touch UV Protection Hooded Cardigan Ice Silk Jacket,Medium,224.63,0.4077
82459f4e5ce7,002,Underwear & Loungewear,fashion,TeaMist,TeaMist Summer Sheer Ankle Socks for Women - Breathable Seamless Solid Mid-Calf Socks,Small,47.74,0.2358
be2f39b42bd3,002,Underwear & Loungewear,fashion,FlyFeather,FlyFeather A-Class Standard Combed Cotton Short Socks for Women Moisture-Wicking Odor-Control Solid Color Socks,Small,27.09,0.2483
5f8ca3fc4e80,002,Underwear & Loungewear,fashion,TeaMist,TeaMist Ultra-Thin UV-Resistant Crystal Nylon Women's Short Socks Anti-Slip Solid Color Socks,Medium,42.68,0.3521
5355e62ae91f,002,Underwear & Loungewear,fashion,FlyFeather,FlyFeather Summer Combed Cotton Fitted Athletic Ankle Socks for Men - Moisture-Wicking and Odor-Resistant Casual Socks,Small,88.15,0.3468
9aea1d09df1c,002,Underwear & Loungewear,fashion,TeaMist,"TeaMist 2027 Hollow Moisture-Wicking Short Socks for Women, Snug Fit, Non-Slip, Class A Standard Socks",Small,89.78,0.3297
f73db0169235,002,Underwear & Loungewear,fashion,FlyFeather,"FlyFeather Combed Cotton Fabric Sports Crew Socks for Men, Odor Control, Moisture-Wicking, Student Basketball Socks",Small,86.86,0.3564
2138551d0e84,002,Underwear & Loungewear,fashion,TeaMist,"TeaMist Firming Shaping Mid-Calf Socks for Women - High Elasticity, Skin-Friendly Black and White Striped Long Socks",Small,109.47,0.3506
db8bc0c2f4a1,002,Underwear & Loungewear,fashion,FlyFeather,FlyFeather 30D Sheer Skin-Fit Pineapple Pattern Anti-Tear Pantyhose Women's Stockings,Small,15.99,0.2889
6d7a25b8be97,002,Underwear & Loungewear,fashion,TeaMist,TeaMist Autumn/Winter Ultra-Natural Nude Leg Thick Fleece Lined Tights for Women,Medium,31.84,0.3763
e37196e01346,002,Underwear & Loungewear,fashion,FlyFeather,FlyFeather Ultra-Thin Anti-Snag Black Pantyhose for Women - Invisible Sheer Sexy Stockings,Medium,19.84,0.3174
883e3db12790,002,Underwear & Loungewear,fashion,TeaMist,TeaMist Ice Silk Anti-Roll Boxer Safety Shorts for Women - Summer Waist-Slimming Breathable Shorts,Small,62.34,0.3122
2d697a9c7ebe,002,Underwear & Loungewear,fashion,FlyFeather,FlyFeather High-Waisted Modal Wide-Leg Home Shorts for Women/Mom's Underwear,Small,80.34,0.3435
ef830e8c1937,002,Underwear & Loungewear,fashion,TeaMist,TeaMist Plus Size Elastic Waist Lift Knit Shorts Women's Middle-Aged Underwear,Small,35.53,0.3614
ecfe49219b26,002,Underwear & Loungewear,fashion,FlyFeather,FlyFeather Combed Cotton Moisture-Wicking Ribbed Women's Breathable Sports Briefs,Small,32.12,0.2892
f2f6f327ed15,002,Underwear & Loungewear,fashion,TeaMist,TeaMist Blended Striped Mid-Calf Socks for Women Bamboo Fiber Durable Long Socks,Small,55.24,0.3102
7e7ca8de836c,002,Underwear & Loungewear,fashion,FlyFeather,FlyFeather Bamboo Fiber Durable Men's Short Socks with Moisture-Wicking Cotton,Small,55.35,0.3136
5c0c6d43526e,002,Underwear & Loungewear,fashion,TeaMist,TeaMist Tencel Cool Mid-Rise Printed Bikini Panties for Women,Small,19.95,0.332
9adf932ff60f,002,Underwear & Loungewear,fashion,FlyFeather,FlyFeather High-Waisted Skin-Friendly Modal Control Briefs for Women Plus Size,Medium,108.08,0.3737
c348d6b00c77,002,Underwear & Loungewear,fashion,TeaMist,TeaMist Bamboo Fiber Women's Briefs Moisture-Wicking Wide Waistband No Pinching Plus Size Spring/Summer Thin Style,Medium,59.85,0.2607
ca7754c3027f,002,Underwear & Loungewear,fashion,FlyFeather,"FlyFeather Tencel Low-Rise Thong for Women with Mesh Patchwork, Fashionable Soft and Skin-Friendly Small Size Briefs",Medium,51.95,0.2224
295a2835c476,002,Underwear & Loungewear,fashion,TeaMist,"TeaMist Combed Cotton Mom Panties with Wide Waistband for Back Support, Loose Fit Soft Briefs for Seniors",Medium,112.4,0.2653
99cf0c37a546,002,Underwear & Loungewear,fashion,FlyFeather,FlyFeather Copper Ammonia Fiber Maternity Support Briefs Adjustable Waist Soft Low-Allergy Late Pregnancy Special Triangle Underwear,Small,58.71,0.323
a86886a2c5be,002,Underwear & Loungewear,fashion,TeaMist,TeaMist Nylon Sports Women's Briefs Quick-Dry Sweat-Wicking Running Fitness Lightweight Snug Mid-Rise Shorts,Small,86.26,0.3658
a07ee797bf85,002,Underwear & Loungewear,fashion,FlyFeather,"FlyFeather Women's Silk Panties with Mulberry Silk Crotch, Delicate and Skin-Friendly, Low-Rise Small Size Sweet Lace Trim Briefs",Medium,90.41,0.3334
e2c620954a71,002,Underwear & Loungewear,fashion,TeaMist,TeaMist Cotton Lace Thong Sexy Hollow Low Waist Ultra-Thin Summer Cool Small Size Briefs,Small,36.22,0.3415
3e2550e8155c,002,Underwear & Loungewear,fashion,FlyFeather,"FlyFeather Color Cotton No-Roll Edge Women's Briefs with Wide Side Seams, Non-Tightening on Thighs, Mid-Rise Shorts for Full Figures",Medium,80.53,0.2513
6f1765ea8b22,002,Underwear & Loungewear,fashion,TeaMist,"TeaMist Modal Cotton Men's Boxer Briefs with U-shaped Pouch, Stretchy Athletic Shorts for Fall and Winter",Small,52.89,0.3695
7d6210f6322b,002,Underwear & Loungewear,fashion,FlyFeather,"FlyFeather Mesh Fabric Teenage Boys' Boxer Briefs for Students in Puberty, Sweat-Wicking, Lightweight, and Close-Fitting Mid to High School Boxer Shorts",Small,35.48,0.2094
0cb68f81a60a,002,Underwear & Loungewear,fashion,TeaMist,TeaMist Bamboo Cotton Women's Comfort Briefs with Wide Waistband - Soft and Skin-Friendly for Middle-Aged and Elderly,Medium,117.77,0.2133
3f40218b4e29,002,Underwear & Loungewear,fashion,FlyFeather,"FlyFeather Milk Silk Young Girls' Low-Rise Briefs with Bow Decoration, Class A Safe Fabric Sweet Style Underwear",Small,38.78,0.3612
b4f370a05519,002,Underwear & Loungewear,fashion,TeaMist,"TeaMist Copper Ammonia Fiber Maternity Underwear Soft Support Non-Restrictive Suitable for Early, Mid, and Late Pregnancy Low-Allergen Waistband",Medium,92.36,0.3362
a98d405765d0,002,Underwear & Loungewear,fashion,FlyFeather,"FlyFeather Linen Cotton Blend Men's Boxer Briefs with 3D Tailoring for Business Commuting, Mid-Rise, Four-Season Style",Small,100.75,0.2112
ed5def4ff9c9,002,Underwear & Loungewear,fashion,TeaMist,TeaMist Coral Fleece Thermal Women's Briefs - Autumn/Winter Fleece-Lined and Thickened Waist and Abdomen Warming Underwear for Middle-Aged and Elderly Moms,Medium,78.25,0.201
cef5f4ca042a,002,Underwear & Loungewear,fashion,FlyFeather,"FlyFeather Men's Seamless Tencel Boxer Briefs, Cool and Refreshing Summer Thin Business Shorts, No Curling Edges",Small,30.33,0.2791
fc4c829513ab,002,Underwear & Loungewear,fashion,TeaMist,"TeaMist Silk Protein Youth Triangle Panties, Featherlight and Seamless, Mid-Rise Women's Underwear for Summer",Small,81.13,0.3899
1ac4df9d7a39,002,Underwear & Loungewear,fashion,FlyFeather,"FlyFeather Combed Cotton Plus Size Women's Briefs, Extra Wide High Elasticity, Comfortable for Curvy Figures",Small,31.4,0.2238
fa3ff660b9d8,002,Underwear & Loungewear,fashion,TeaMist,"TeaMist Viscose Teen Boys' Boxer Briefs with Honeycomb Mesh, Sweat-Wicking, Soft and Skin-Friendly for Growing Students",Small,72.32,0.2857
33cd1ff53336,002,Underwear & Loungewear,fashion,FlyFeather,"FlyFeather Lycra Stretch Cotton Men's Boxer Briefs with 3D Cut, Athletic Support, U-Shaped Design, All-Season Underwear",Small,76.03,0.3893
aaf862622db0,002,Underwear & Loungewear,fashion,FlyFeather,FlyFeather Men's Modal Boxer Briefs Mid-High Waist High Elasticity Moisture-Wicking Business Style Three-Pack Gift Box,Small,89.29,0.3244
6addf3eb4eca,002,Underwear & Loungewear,fashion,TeaMist,TeaMist Teen Development Period Boxer Briefs Combed Cotton Class A Safety Standard Campus Sports Basic Style,Medium,86.91,0.3273
a484ad3f872a,002,Underwear & Loungewear,fashion,TeaMist,TeaMist Men's Summer Lightweight Bamboo Fiber Mesh Hollow U-Convex Design Elastic Waistband Quick-Dry Sports Underwear,Medium,46.01,0.3316
dd1fc2f08ae1,002,Underwear & Loungewear,fashion,FlyFeather,FlyFeather Men's Home Lounge Shorts Double Layer Gauze Loose Sleep Pants Plus Size Drawstring Casual Summer Thin Shorts,Small,72.78,0.2372
cc3068bfaf96,002,Underwear & Loungewear,fashion,TeaMist,"TeaMist Men's Silk Low-Rise Fashion Print Briefs with Tagless Design, Skin-Friendly and Smooth, Gift Box Set",Medium,86.21,0.2792
fefc36a0f384,002,Underwear & Loungewear,fashion,FlyFeather,"FlyFeather Ice Silk Seamless Women's Thong with Lace Trim, Mid-High Waist, Tummy Control, Butt Lifting, Shaping, Invisible Yoga Style",Medium,56.31,0.2993
8a735758e50e,002,Women's Fashion,fashion,TeaMist,TeaMist Linen Blend Wide-Leg Culottes Women's Vintage Cropped Pants Loose Slimming Summer Casual Trousers,Medium,224.76,0.4541
59fe101a7230,002,Underwear & Loungewear,fashion,TeaMist,"TeaMist Front-Opening Nursing Bra, Wire-Free Soft Support, Minimizing for Large Busts, Dual Use for Maternity and Nursing, Pure Cotton Comfort, Full Figure",Medium,80.05,0.3546
a26a4e2fd565,002,Underwear & Loungewear,fashion,FlyFeather,"FlyFeather Women's Cotton Leak-Proof High-Waist Antibacterial Menstrual Underwear, Pack of Three",Medium,31.22,0.3148
33d856342a8b,003,Skincare & Beauty,beauty,SpringFeather,SpringFeather Moisturizing Purifying Facial Cleanser 150ml Amino Acid Formula for Sensitive Skin Gentle Daily Cleansing,Small,126.68,0.1716
5aa62f936c04,003,Skincare & Beauty,beauty,MingJade,"MingJade Clear Amino Acid Cleansing Foam 120g - Dense Bubbles for Instant Clean, No Tightness After Washing",Small,180.25,0.1638
9f57c9fd7c89,003,Skincare & Beauty,beauty,SpringFeather,SpringFeather Soap-Free Centella Asiatica Cleanser 180ml Soothing Redness Relief with True Water Feel,Small,30.36,0.1839
576020314fbb,003,Skincare & Beauty,beauty,MingJade,"MingJade Bamboo Charcoal Deep Cleansing Face Wash 100g - Absorbs Excess Oil, Ideal for Enlarged Pores and Oily Skin",Medium,57.09,0.1163
87fbbbc23e76,003,Skincare & Beauty,beauty,SpringFeather,SpringFeather APG Gentle Cleansing Mousse 200ml Press-to-Foam Quick Morning Face Wash,Small,347.59,0.13
a66b5cdde9d5,003,Skincare & Beauty,beauty,MingJade,"MingJade Coconut Oil Cleansing Cream 130ml - Plant-Based Formula for a Refreshing, Non-Residue Feel",Small,47.91,0.1905
e12c3e3d2e34,003,Skincare & Beauty,beauty,SpringFeather,SpringFeather Men's Refreshing Exfoliating Facial Cleanser 150ml with Microbeads for Removing Dead Skin Cells and Clearing Blackheads,Small,258.25,0.1909
34de144e74ce,003,Skincare & Beauty,beauty,MingJade,MingJade Enzyme Cleansing Powder 50g - Water-Soluble Travel-Friendly Pack,Small,138.57,0.186
c3ba33042b62,003,Skincare & Beauty,beauty,SpringFeather,"SpringFeather Centella Asiatica Soothing Toner 150ml for Patting or Masking, Calms Skin During Seasonal Changes",Small,394.06,0.1336
f6e8cc70f5cd,003,Skincare & Beauty,beauty,MingJade,MingJade Hyaluronic Acid Essence Water 120ml - Small Molecule Deep Moisture Lock for Dry Skin Savior,Small,382.09,0.1255
028f64b16517,003,Skincare & Beauty,beauty,SpringFeather,"SpringFeather Chamomile Soothing Mist 300ml for Instant Hydration and Relief from Dryness, Suitable for Setting Makeup",Small,361.74,0.1395
fa53d526c5b8,003,Skincare & Beauty,beauty,MingJade,"MingJade Niacinamide Brightening Serum 30ml - Improves Dullness and Enhances Skin Radiance, Lightweight and Easy to Apply",Small,67.77,0.1568
a30f584664e4,003,Skincare & Beauty,beauty,SpringFeather,SpringFeather Polypeptide Firming Serum 35ml for Improved Facial Firmness and Contour Enhancement with Consistent Use,Small,29.62,0.1612
f5873a081c8d,003,Skincare & Beauty,beauty,MingJade,MingJade Salicylic Acid Acne-Clearing Serum 20ml Low-Concentration Formula Gentle for Beginners to Clear Clogged Pores,Small,60.64,0.1955
36e1179af9b9,003,Skincare & Beauty,beauty,SpringFeather,SpringFeather Ceramide Repair Serum 40ml - Strengthens Skin Barrier and Reduces Redness from External Irritation,Small,333.65,0.1064
eae4fe076b77,003,Skincare & Beauty,beauty,MingJade,MingJade Age-Defying Repair Serum 28ml with Blue Copper Peptides for Intensive Nighttime Nourishment to Fade Signs of Aging,Medium,127.11,0.1887
2d110533fc05,003,Skincare & Beauty,beauty,SpringFeather,SpringFeather Retinol Night Renewal Serum 30ml with Time-Release Technology for Gradual Improvement of Rough Skin Texture,Medium,40.32,0.1752
f196c68bebf3,003,Skincare & Beauty,beauty,MingJade,"MingJade Brightening Essence with Glycyrrhizin 25ml - Evens Skin Tone and Improves Dullness, Use with Sunscreen During the Day",Small,249.09,0.1258
7c1f635381a1,003,Skincare & Beauty,beauty,SpringFeather,SpringFeather Collagen Plumping Essence 50ml for Fuller Apple Cheeks and Reducing Fine Lines with Gel Texture,Small,254.55,0.1767
806d4b1dcb64,003,Skincare & Beauty,beauty,MingJade,MingJade Astaxanthin Antioxidant Serum 15ml - Defend Against Free Radicals and Delay Aging with One Drop Morning and Night,Small,367.66,0.1817
9ddaa718fc5a,003,Skincare & Beauty,beauty,SpringFeather,SpringFeather Aurora Bottle 8ml Single-Use Brightening Serum for Dull Skin,Small,105.17,0.1663
f1927ba50fa0,003,Skincare & Beauty,beauty,MingJade,MingJade Refined Pore Tightening Essence Ampoule 10ml for Improving Rough Pores,Small,270.79,0.1819
d09ff6b520ed,003,Skincare & Beauty,beauty,MingJade,MingJade Time-Freeze Purple Essence 18g for Smooth and Refined Skin Texture,Medium,383.58,0.1382
df6bc84adad5,003,Skincare & Beauty,beauty,SpringFeather,SpringFeather Revitalizing Gold Tube 20ml Lyophilized Powder Essence for Radiant and Luminous Skin,Small,361.21,0.1136
c44abfeb59bb,003,Skincare & Beauty,beauty,SpringFeather,SpringFeather Radiant Renewal Black Box 25g Essence Purifying Exfoliant,Small,314.38,0.1493
0986a510c3e8,003,Skincare & Beauty,beauty,SpringFeather,"SpringFeather Vitality Capsule 30ml Skin Essence for Firm, Plump, and Elastic Skin",Small,179.82,0.1226
